file,class,method,constructor,line,cbo,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,75,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,25,3,3,5,8,1,2,1,5,0,0,1,1,0,0,0,0,2,0,1,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,visit/1[com.github.mauricioaniche.ck.metric.FieldAccess],false,42,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,visit/1[com.github.mauricioaniche.ck.metric.SimpleName],false,64,2,4,3,8,0,3,1,3,1,1,0,0,0,1,0,0,3,0,1,0,0,0,16,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,endVisit/1[com.github.mauricioaniche.ck.metric.FieldAccess],false,46,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelFieldUsageCount.java,com.github.mauricioaniche.ck.metric.MethodLevelFieldUsageCount,visit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationFragment],false,37,1,1,3,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelMetric.java,com.github.mauricioaniche.ck.metric.MethodLevelMetric,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelWordCounter.java,com.github.mauricioaniche.ck.metric.MethodLevelWordCounter,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,14,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelWordCounter.java,com.github.mauricioaniche.ck.metric.MethodLevelWordCounter,visit/1[com.github.mauricioaniche.ck.metric.Initializer],false,18,2,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelWordCounter.java,com.github.mauricioaniche.ck.metric.MethodLevelWordCounter,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,30,2,1,3,4,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\MethodLevelWordCounter.java,com.github.mauricioaniche.ck.metric.MethodLevelWordCounter,visit/1[com.github.mauricioaniche.ck.metric.TypeDeclaration],false,22,2,1,3,4,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,12,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NOSI.java,com.github.mauricioaniche.ck.metric.NOSI,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],false,12,2,3,3,4,0,1,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,9,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NOSI.java,com.github.mauricioaniche.ck.metric.NOSI,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,20,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfAssignments.java,com.github.mauricioaniche.ck.metric.NumberOfAssignments,visit/1[com.github.mauricioaniche.ck.metric.Assignment],false,13,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfAssignments.java,com.github.mauricioaniche.ck.metric.NumberOfAssignments,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,30,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfAssignments.java,com.github.mauricioaniche.ck.metric.NumberOfAssignments,visit/1[com.github.mauricioaniche.ck.metric.VariableDeclarationFragment],false,18,1,2,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfAssignments.java,com.github.mauricioaniche.ck.metric.NumberOfAssignments,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,24,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfComparisons.java,com.github.mauricioaniche.ck.metric.NumberOfComparisons,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,28,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfComparisons.java,com.github.mauricioaniche.ck.metric.NumberOfComparisons,visit/1[com.github.mauricioaniche.ck.metric.InfixExpression],false,12,1,3,1,4,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfComparisons.java,com.github.mauricioaniche.ck.metric.NumberOfComparisons,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,23,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfFields.java,com.github.mauricioaniche.ck.metric.NumberOfFields,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,59,1,1,9,11,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfFields.java,com.github.mauricioaniche.ck.metric.NumberOfFields,visit/1[com.github.mauricioaniche.ck.metric.FieldDeclaration],false,25,2,7,10,17,0,6,1,10,0,0,0,0,0,0,0,0,6,0,3,0,0,0,23,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,46,1,5,4,5,0,0,1,4,0,0,0,0,0,3,4,6,0,3,0,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.AnonymousClassDeclaration],false,38,1,2,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.LambdaExpression],false,31,1,2,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,9,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.TypeDeclaration],false,15,1,2,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,visit/1[com.github.mauricioaniche.ck.metric.EnumDeclaration],false,23,1,2,0,4,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfInnerClassesLambdasAndAnonymousClasses.java,com.github.mauricioaniche.ck.metric.NumberOfInnerClassesLambdasAndAnonymousClasses,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,54,1,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLogStatements.java,com.github.mauricioaniche.ck.metric.NumberOfLogStatements,visit/1[com.github.mauricioaniche.ck.metric.MethodInvocation],false,31,4,3,3,10,0,3,1,3,1,1,0,0,0,0,0,0,3,0,2,0,0,0,15,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLogStatements.java,com.github.mauricioaniche.ck.metric.NumberOfLogStatements,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,43,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLogStatements.java,com.github.mauricioaniche.ck.metric.NumberOfLogStatements,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,48,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLogStatements.java,com.github.mauricioaniche.ck.metric.NumberOfLogStatements,isLogStatement/1[java.lang.String],false,25,0,1,3,4,1,0,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,48,9,0,true
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,visit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,15,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,visit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,11,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,visit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,19,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,34,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,visit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,23,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfLoops.java,com.github.mauricioaniche.ck.metric.NumberOfLoops,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,28,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMathOperators.java,com.github.mauricioaniche.ck.metric.NumberOfMathOperators,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,29,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMathOperators.java,com.github.mauricioaniche.ck.metric.NumberOfMathOperators,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,34,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMathOperators.java,com.github.mauricioaniche.ck.metric.NumberOfMathOperators,visit/1[com.github.mauricioaniche.ck.metric.InfixExpression],false,21,1,2,3,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,202,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,195,1,1,2,3,0,0,1,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.Block],false,18,3,3,5,10,0,0,1,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,9,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,170,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,175,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,36,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.IfStatement],false,144,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.CatchClause],false,106,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,50,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,11,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.DoStatement],false,65,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.SwitchCase],false,100,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.ForStatement],false,185,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.SwitchStatement],false,92,2,1,3,5,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,plusOne/0,false,153,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.CatchClause],false,165,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.WhileStatement],false,79,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,popBlock/0,false,158,0,2,1,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.Block],false,135,1,2,2,5,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.SwitchStatement],false,190,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,containsBlock/1[com.github.mauricioaniche.ck.metric.Statement],false,148,2,1,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,visit/1[com.github.mauricioaniche.ck.metric.IfStatement],false,120,2,2,5,11,0,1,1,5,2,1,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMaxNestedBlock.java,com.github.mauricioaniche.ck.metric.NumberOfMaxNestedBlock,endVisit/1[com.github.mauricioaniche.ck.metric.EnhancedForStatement],false,180,2,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMethods.java,com.github.mauricioaniche.ck.metric.NumberOfMethods,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,58,1,1,9,11,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfMethods.java,com.github.mauricioaniche.ck.metric.NumberOfMethods,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,20,1,8,8,18,0,7,1,8,0,0,0,0,0,0,0,0,7,0,3,0,0,0,22,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfNumbers.java,com.github.mauricioaniche.ck.metric.NumberOfNumbers,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,17,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfNumbers.java,com.github.mauricioaniche.ck.metric.NumberOfNumbers,visit/1[com.github.mauricioaniche.ck.metric.NumberLiteral],false,12,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfNumbers.java,com.github.mauricioaniche.ck.metric.NumberOfNumbers,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,22,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfParameters.java,com.github.mauricioaniche.ck.metric.NumberOfParameters,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,15,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfParameters.java,com.github.mauricioaniche.ck.metric.NumberOfParameters,visit/1[com.github.mauricioaniche.ck.metric.MethodDeclaration],false,10,1,2,2,3,0,0,1,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfParenthesis.java,com.github.mauricioaniche.ck.metric.NumberOfParenthesis,visit/1[com.github.mauricioaniche.ck.metric.ParenthesizedExpression],false,11,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfParenthesis.java,com.github.mauricioaniche.ck.metric.NumberOfParenthesis,setResult/1[com.github.mauricioaniche.ck.CKMethodResult],false,16,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
D:\UNIVERSIDAD\TFG\Repositorio\TFG\TFG\src\main\java\com\github\mauricioaniche\ck\metric\NumberOfParenthesis.java,com.github.mauricioaniche.ck.metric.NumberOfParenthesis,setResult/1[com.github.mauricioaniche.ck.CKClassResult],false,22,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
